"","aspect","time_since","burnsev","count_v2","prop_area","area_ha","strata_nm"
"1","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"2","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"3","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"4","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"5","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"6","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"7","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"8","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"9","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"10","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"11","NW_E","under5","High","many",0.01,2.54519280249444,"NW_E-under5-High-many"
"12","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"13","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"14","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"15","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"16","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"17","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"18","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"19","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"20","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"21","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"22","NW_E","under5","High","many",0.01,4.30669623733267,"NW_E-under5-High-many"
"23","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"24","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"25","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"26","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"27","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"28","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"29","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"30","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"31","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"32","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"33","NW_E","under5","High","many",0.01,5.55966897610813,"NW_E-under5-High-many"
"34","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"35","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"36","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"37","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"38","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"39","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"40","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"41","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"42","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"43","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"44","NW_E","under5","High","many",0.01,3.47253470632311,"NW_E-under5-High-many"
"45","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"46","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"47","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"48","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"49","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"50","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"51","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"52","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"53","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"54","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"55","NW_E","under5","High","many",0.01,2.08501294194126,"NW_E-under5-High-many"
"56","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"57","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"58","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"59","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"60","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"61","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"62","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"63","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"64","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"65","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"66","NW_E","under5","High","many",0.01,3.07638664903208,"NW_E-under5-High-many"
"67","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"68","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"69","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"70","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"71","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"72","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"73","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"74","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"75","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"76","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"77","NW_E","under5","High","many",0.01,5.51282083217139,"NW_E-under5-High-many"
"78","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"79","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"80","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"81","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"82","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"83","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"84","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"85","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"86","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"87","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"88","NW_E","under5","High","many",0.01,4.01397919320415,"NW_E-under5-High-many"
"89","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"90","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"91","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"92","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"93","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"94","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"95","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"96","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"97","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"98","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"99","NW_E","under5","High","many",0.01,3.55278424118602,"NW_E-under5-High-many"
"100","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"101","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"102","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"103","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"104","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"105","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"106","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"107","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"108","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"109","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"110","NW_E","under5","High","many",0.01,3.43745215828774,"NW_E-under5-High-many"
"111","NW_E","under5","High","one",0.01,2.91442790395589,"NW_E-under5-High-one"
"112","NW_E","under5","High","one",0.01,2.91442790395589,"NW_E-under5-High-one"
"113","NW_E","under5","High","one",0.01,2.91442790395589,"NW_E-under5-High-one"
"114","NW_E","under5","High","one",0.01,2.91442790395589,"NW_E-under5-High-one"
"115","NW_E","under5","High","one",0.01,2.91442790395589,"NW_E-under5-High-one"
"116","NW_E","under5","High","one",0.01,8.9974440166453,"NW_E-under5-High-one"
"117","NW_E","under5","High","one",0.01,8.9974440166453,"NW_E-under5-High-one"
"118","NW_E","under5","High","one",0.01,8.9974440166453,"NW_E-under5-High-one"
"119","NW_E","under5","High","one",0.01,8.9974440166453,"NW_E-under5-High-one"
"120","NW_E","under5","High","one",0.01,8.9974440166453,"NW_E-under5-High-one"
"121","NW_E","under5","High","one",0.01,2.04009031898479,"NW_E-under5-High-one"
"122","NW_E","under5","High","one",0.01,2.04009031898479,"NW_E-under5-High-one"
"123","NW_E","under5","High","one",0.01,2.04009031898479,"NW_E-under5-High-one"
"124","NW_E","under5","High","one",0.01,2.04009031898479,"NW_E-under5-High-one"
"125","NW_E","under5","High","one",0.01,2.04009031898479,"NW_E-under5-High-one"
"126","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"127","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"128","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"129","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"130","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"131","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"132","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"133","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"134","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"135","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"136","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"137","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"138","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"139","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"140","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"141","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"142","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"143","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"144","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"145","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"146","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"147","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"148","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"149","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"150","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"151","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"152","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"153","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"154","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"155","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"156","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"157","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"158","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"159","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"160","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"161","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"162","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"163","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"164","NW_E","under5","Low","many",0.06,8.61790539175161,"NW_E-under5-Low-many"
"165","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"166","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"167","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"168","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"169","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"170","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"171","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"172","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"173","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"174","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"175","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"176","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"177","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"178","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"179","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"180","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"181","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"182","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"183","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"184","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"185","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"186","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"187","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"188","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"189","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"190","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"191","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"192","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"193","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"194","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"195","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"196","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"197","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"198","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"199","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"200","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"201","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"202","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"203","NW_E","under5","Low","many",0.06,9.87423357142881,"NW_E-under5-Low-many"
"204","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"205","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"206","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"207","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"208","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"209","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"210","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"211","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"212","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"213","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"214","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"215","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"216","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"217","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"218","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"219","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"220","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"221","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"222","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"223","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"224","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"225","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"226","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"227","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"228","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"229","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"230","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"231","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"232","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"233","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"234","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"235","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"236","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"237","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"238","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"239","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"240","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"241","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"242","NW_E","under5","Low","many",0.06,6.16390711748597,"NW_E-under5-Low-many"
"243","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"244","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"245","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"246","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"247","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"248","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"249","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"250","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"251","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"252","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"253","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"254","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"255","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"256","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"257","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"258","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"259","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"260","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"261","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"262","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"263","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"264","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"265","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"266","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"267","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"268","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"269","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"270","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"271","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"272","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"273","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"274","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"275","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"276","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"277","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"278","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"279","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"280","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"281","NW_E","under5","Low","many",0.06,4.48068476884597,"NW_E-under5-Low-many"
"282","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"283","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"284","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"285","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"286","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"287","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"288","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"289","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"290","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"291","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"292","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"293","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"294","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"295","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"296","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"297","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"298","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"299","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"300","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"301","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"302","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"303","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"304","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"305","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"306","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"307","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"308","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"309","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"310","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"311","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"312","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"313","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"314","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"315","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"316","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"317","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"318","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"319","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"320","NW_E","under5","Low","many",0.06,2.82333731870177,"NW_E-under5-Low-many"
"321","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"322","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"323","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"324","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"325","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"326","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"327","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"328","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"329","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
"330","NW_E","under5","Low","many",0.06,4.73546367076201,"NW_E-under5-Low-many"
